,1,10,11,12,2,3,4,5,6,7,8,9
5.0,1869696,1914484,1810380,1840410,3184720,3043810,2586430,2553705,3111440,3104606,1905680,1845272
13.0,1935072,1994564,1928498,1920204,3323370,3271275,2700775,2774310,3234705,3234838,1983170,1909050
21.0,2002176,2050906,2018588,1961960,3424420,3418072,2813965,2844380,3308130,3370422,2062095,1980264
