,1,2,3,4,5,6,7,8
7.0,14800,14414,12557,14786,14736,14200,13382,14800
16.0,15360,14950,12923,15345,15287,14741,14257,15360
25.0,15924,15498,13326,15909,15845,15257,14608,15924
