,1,2,3,4,5,6,7,8
13.0,5579967,5087520,4911580,5568504,5677312,4995930,5084898,5694700
22.0,5642259,5241120,5270188,5654800,5678384,5257656,5243889,5757400
30.0,5976810,5290080,5417680,5814528,6104504,5304410,5325495,6098950
