,A,B,C,D,E,F,G,H,J,K
5.0,13456,13303,13125,13300,13278,13278,13396,12462,13290,14054
10.0,14025,13880,13700,13877,13854,13854,13988,13088,13867,15148
15.0,14057,14492,14306,14488,14465,14465,14622,13725,14478,15821
