,13,15,17,18,2,21,22,24,27,28,29,4,7,8,9
8.0,6681,6114,6461,6485,6627,6510,6485,,,,6468,,,,6485
19.0,6926,6309,6669,6693,6828,6722,6693,,,,6675,,,,6693
29.0,7151,6490,6862,6885,7021,6915,6885,,,,6864,,,,6885
