,A,B,C,D,E,F,G
6.0,11684394,9314251,9369318,9284640,8877140,7602672,8148453
10.0,12525299,9466059,10233774,9340320,8242300,7691310,8240988
17.0,11959876,9707410,10147209,9691220,8403960,7856805,8415312
