,A,B,C,D,E,F,G,H,J,K
6.0,5476044,5449952,5505600,5476044,4522914,4061244,5505600,5505600,4688508,4469470
14.0,5668320,5640576,5698592,5668320,4691004,4183212,5698592,5698592,4850648,4614286
23.0,5878236,5848368,5909344,5878236,4885816,4330832,5909344,5909344,5030212,4777204
