,A,B,C,D,E,F,G,H,J,K
5.0,7188064,7141296,7012240,7119984,4922020,5752824,7154320,7119984,5728624,4845733
12.0,7298176,7260288,7167936,7287520,5042700,5882536,7319488,7287520,5853496,5044424
18.0,7299952,7401776,7315936,7427824,5137089,5898024,7456832,7427824,5854948,5060802
