,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,3970512,15756,252,388,4,KYMT
12.0/F中層A,12.0,中層,A,4193280,16640,252,331,3,KYMT
19.0/F高層A,19.0,高層,A,4414284,17517,252,341,3,KYMT
5.0/F低層B,5.0,低層,B,3888222,16406,237,340,4,KYMT
12.0/F中層B,12.0,中層,B,3867603,16319,237,351,4,KYMT
19.0/F高層B,19.0,高層,B,4030422,17006,237,400,4,KYMT
5.0/F低層C,5.0,低層,C,3845325,16225,237,308,4,KYMT
12.0/F中層C,12.0,中層,C,4062654,17142,237,347,4,KYMT
19.0/F高層C,19.0,高層,C,4326909,18257,237,353,3,KYMT
5.0/F低層D,5.0,低層,D,3974796,15773,252,198,3,KYMT
12.0/F中層D,12.0,中層,D,4195296,16648,252,219,3,KYMT
19.0/F高層D,19.0,高層,D,4415292,17521,252,224,3,KYMT
