,A,B,C,D,E,F,G,H,J,K
5.0,11830,11830,11830,11458,11789,11811,11838,11565,11852,11341
12.0,12137,12137,12137,12035,12096,12312,12142,12063,12363,11649
18.0,12398,12398,12398,12298,11794,12568,12401,12534,12622,11912
