,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
11.0/F低層A,11.0,低層,A,22434237,20947,1071,321,4,HA
22.0/F中層A,22.0,中層,A,23626260,22060,1071,342,4,HA
32.0/F高層A,32.0,高層,A,23943276,22356,1071,323,4,HA
11.0/F低層B,11.0,低層,B,21354567,20553,1039,363,3,HA
22.0/F中層B,22.0,中層,B,23533305,22097,1065,340,3,HA
32.0/F高層B,32.0,高層,B,23869938,22647,1054,392,4,HA
11.0/F低層C,11.0,低層,C,7971348,17254,462,335,3,HA
22.0/F中層C,22.0,中層,C,8361276,18098,462,322,3,HA
32.0/F高層C,32.0,高層,C,8963724,19402,462,371,4,HA
11.0/F低層D,11.0,低層,D,7798772,16844,463,324,4,HA
22.0/F中層D,22.0,中層,D,8195100,17700,463,324,3,HA
32.0/F高層D,32.0,高層,D,9890143,21361,463,346,3,HA
