,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
30.0/F低層A,30.0,低層,A,34747104,37443,928,100,1,KSWK
72.0/F中層A,72.0,中層,A,,,,,,KSWK
105.0/F高層A,105.0,高層,A,,,,,,KSWK
30.0/F低層B,30.0,低層,B,44489520,38320,1161,54,1,KSWK
72.0/F中層B,72.0,中層,B,,,,,,KSWK
105.0/F高層B,105.0,高層,B,,,,,,KSWK
30.0/F低層B-D,30.0,低層,B-D,,,,,,KSWK
72.0/F中層B-D,72.0,中層,B-D,,,,,,KSWK
105.0/F高層B-D,105.0,高層,B-D,,,,,,KSWK
30.0/F低層BC,30.0,低層,BC,74731710,40837,1830,37,1,KSWK
72.0/F中層BC,72.0,中層,BC,,,,,,KSWK
105.0/F高層BC,105.0,高層,BC,,,,,,KSWK
30.0/F低層C,30.0,低層,C,24643953,36837,669,326,4,KSWK
72.0/F中層C,72.0,中層,C,,,,,,KSWK
105.0/F高層C,105.0,高層,C,,,,,,KSWK
30.0/F低層D,30.0,低層,D,24427025,35975,679,135,2,KSWK
72.0/F中層D,72.0,中層,D,,,,,,KSWK
105.0/F高層D,105.0,高層,D,,,,,,KSWK
30.0/F低層E,30.0,低層,E,24603480,35970,684,45,1,KSWK
72.0/F中層E,72.0,中層,E,,,,,,KSWK
105.0/F高層E,105.0,高層,E,,,,,,KSWK
