,1,10,11,2,3,4,5,6,7,8,9
3.0,6781550,,4846530,9846720,9703880,7425120,6711180,6413025,6288300,5199380,4311100
6.0,6908050,,4932960,10030020,9884280,7563380,6836010,6531795,6405480,5295980,4280790
9.0,8694705,,5019390,10210980,10063040,9324225,6959700,6648900,6521580,5392120,4359840
