,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層1,7.0,低層,1,5024780,9070,554,306,4,NKC
18.0/F中層1,18.0,中層,1,5576010,10065,554,288,4,NKC
29.0/F高層1,29.0,高層,1,6182640,11160,554,269,4,NKC
7.0/F低層10,7.0,低層,10,3814713,9513,401,281,4,NKC
18.0/F中層10,18.0,中層,10,4334810,10810,401,301,4,NKC
29.0/F高層10,29.0,高層,10,4574608,11408,401,298,4,NKC
7.0/F低層2,7.0,低層,2,5328926,9619,554,320,4,NKC
18.0/F中層2,18.0,中層,2,5628086,10159,554,325,4,NKC
29.0/F高層2,29.0,高層,2,6202584,11196,554,312,4,NKC
7.0/F低層3,7.0,低層,3,4244585,10585,401,213,3,NKC
18.0/F中層3,18.0,中層,3,4471551,11151,401,241,3,NKC
29.0/F高層3,29.0,高層,3,4709344,11744,401,258,3,NKC
7.0/F低層4,7.0,低層,4,5832090,9042,645,293,4,NKC
18.0/F中層4,18.0,中層,4,6448710,9998,645,275,4,NKC
29.0/F高層4,29.0,高層,4,7120800,11040,645,258,4,NKC
7.0/F低層5,7.0,低層,5,3834763,9563,401,247,3,NKC
18.0/F中層5,18.0,中層,5,4415812,11012,401,251,3,NKC
29.0/F高層5,29.0,高層,5,4651199,11599,401,256,3,NKC
7.0/F低層6,7.0,低層,6,4885726,8819,554,341,3,NKC
18.0/F中層6,18.0,中層,6,5180454,9351,554,385,4,NKC
29.0/F高層6,29.0,高層,6,5408702,9763,554,324,4,NKC
7.0/F低層7,7.0,低層,7,5024780,9070,554,306,4,NKC
18.0/F中層7,18.0,中層,7,5576010,10065,554,288,4,NKC
29.0/F高層7,29.0,高層,7,6182640,11160,554,269,4,NKC
7.0/F低層8,7.0,低層,8,3968697,9897,401,302,4,NKC
18.0/F中層8,18.0,中層,8,4152355,10355,401,320,4,NKC
29.0/F高層8,29.0,高層,8,4446288,11088,401,352,4,NKC
7.0/F低層9,7.0,低層,9,5849505,9069,645,335,4,NKC
18.0/F中層9,18.0,中層,9,6422910,9958,645,316,4,NKC
29.0/F高層9,29.0,高層,9,7049850,10930,645,294,4,NKC
