,1,10,11,12,2,3,4,5,6,7,8,9
7.0,10170,9717,10038,9036,10188,10100,10257,9688,9218,10421,9867,9752
18.0,10204,9656,10099,8762,10031,10614,11063,9752,9726,10562,9935,9830
30.0,10891,9815,9551,9390,10583,10071,11376,9551,10053,10888,9881,10043
