,A,B,C,D,E,F,G,H
3.0,3930341,4465713,4633720,4383720,3243520,3990448,3941328,3299840
6.0,4007339,4547109,4725680,4493610,3302912,4071028,4018572,3362816
8.0,4059297,4611369,4787240,4555320,3350272,4123484,4070696,3405568
