,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,11151573,16719,667,244,3,KKAI
12.0/F中層A,12.0,中層,A,11732530,17590,667,256,3,KKAI
18.0/F高層A,18.0,高層,A,12243452,18356,667,251,3,KKAI
5.0/F低層B,5.0,低層,B,6686640,15060,444,278,3,KKAI
12.0/F中層B,12.0,中層,B,7025856,15824,444,292,3,KKAI
18.0/F高層B,18.0,高層,B,7369956,16599,444,296,3,KKAI
5.0/F低層C,5.0,低層,C,8313248,14636,568,218,2,KKAI
12.0/F中層C,12.0,中層,C,8175224,14393,568,150,1,KKAI
18.0/F高層C,18.0,高層,C,9141960,16095,568,223,2,KKAI
5.0/F低層D,5.0,低層,D,7122952,15091,472,326,3,KKAI
12.0/F中層D,12.0,中層,D,7587400,16075,472,344,3,KKAI
18.0/F高層D,18.0,高層,D,7948952,16841,472,347,3,KKAI
5.0/F低層E,5.0,低層,E,7666974,13522,567,150,1,KKAI
12.0/F中層E,12.0,中層,E,8766387,15461,567,225,2,KKAI
18.0/F高層E,18.0,高層,E,9121329,16087,567,223,2,KKAI
5.0/F低層F,5.0,低層,F,8677458,15551,558,325,3,KKAI
12.0/F中層F,12.0,中層,F,9867672,17684,558,329,3,KKAI
18.0/F高層F,18.0,高層,F,10305702,18469,558,342,4,KKAI
5.0/F低層G,5.0,低層,G,11223531,17083,657,185,2,KKAI
12.0/F中層G,12.0,中層,G,11808918,17974,657,202,2,KKAI
18.0/F高層G,18.0,高層,G,12319407,18751,657,209,2,KKAI
