,A,B,C,D,E,F,G,H,J,K
5.0,6890,7452,7452,6864,7608,7134,7134,7010,7134,7608
14.0,7158,7737,7737,7149,7899,7407,7407,7275,7407,7899
23.0,7422,8022,8022,7435,8190,7680,7680,7538,7680,8190
