,1,13,14,17,18,19,20,23,25,27,28,30,31,33,5
7.0,2877378,2870296,2886598,2864520,2886598,2886598,2862184,2853136,5344906,2862184,2846271,2853564,2881788,2862184,5344906
18.0,3010266,3016156,3020446,3014900,3020446,2994706,2993584,3020446,5618568,2993584,2977221,2984394,3016440,2993584,5618568
29.0,3161088,3170882,3174028,3164404,3174028,3125694,3135804,3174028,5892230,3145716,3129414,3135804,3166968,3145716,5892230
