,A,B,C,D,E,F,G,H,J,K
7.0,4898208,4890525,4898208,4909443,3609625,4045272,4898208,4823616,4029038,3609625
18.0,5193616,5184843,5193616,5208522,3843658,4297436,5193616,5107184,4280160,4618165
29.0,5515072,5505756,5515072,5530921,4102258,4574284,5515072,5416800,4556828,4855215
