,A,B,C,D,E,F,G,H,J,K
6.0,6650294,6498437,5611490,6568800,4751344,4637919,5219085,5209292,5248928,4743635
15.0,6943468,6785280,5821530,6857970,4840130,4839120,5447035,5436772,5477800,4795638
23.0,7211358,7046207,5996170,7122745,5030201,5021874,5654130,5643440,5686176,5136498
