,subjFloor,floorLv,unitNo,price,npsf,nfa
9.0/F低層A,9.0,低層,A,6456560,12760,506
19.0/F中層A,19.0,中層,A,6610890,13065,506
29.0/F高層A,29.0,高層,A,6844662,13527,506
9.0/F低層B,9.0,低層,B,6303906,12971,486
19.0/F中層B,19.0,中層,B,7125041,13219,539
29.0/F高層B,29.0,高層,B,7420413,13767,539
9.0/F低層C,9.0,低層,C,5757840,13086,440
19.0/F中層C,19.0,中層,C,5962880,13552,440
29.0/F高層C,29.0,高層,C,6239640,14181,440
9.0/F低層D,9.0,低層,D,5079348,13878,366
19.0/F中層D,19.0,中層,D,5260518,14373,366
29.0/F高層D,29.0,高層,D,5427048,14828,366
9.0/F低層E,9.0,低層,E,5097648,13928,366
19.0/F中層E,19.0,中層,E,5298948,14478,366
29.0/F高層E,29.0,高層,E,5468772,14942,366
9.0/F低層F,9.0,低層,F,5677760,12904,440
19.0/F中層F,19.0,中層,F,5804480,13192,440
29.0/F高層F,29.0,高層,F,6087400,13835,440
9.0/F低層G,9.0,低層,G,6309252,12982,486
19.0/F中層G,19.0,中層,G,7178402,13318,539
29.0/F高層G,29.0,高層,G,7410711,13749,539
9.0/F低層H,9.0,低層,H,6143852,12142,506
19.0/F中層H,19.0,中層,H,6324115,12523,505
29.0/F高層H,29.0,高層,H,6575100,13020,505
