,1,2,3,4,5,6,7,8
7.0,7043,6974,6974,6239,6590,6944,6974,6854
21.0,7656,7416,7416,6591,6533,7383,7416,7285
34.0,7891,7797,7797,6735,7797,7767,7797,7680
