,1,2,3,4,5,6,7,8
6.0,4295100,4289571,4375017,4295100,4260900,4154736,4350777,4536000
12.0,4525500,4543182,4461978,4683900,4376100,4328052,4491066,4782300
17.0,4668300,4776189,4801641,4854600,4563600,4454100,4599843,4901700
