,10,12,13,15,17,2,3,4,5,6,9
10.0,4672,4843,4855,4769,5028,5099,4902,4951,4642,4748,5149
21.0,4909,5069,5079,5040,5270,5335,5207,5168,4839,5030,5390
30.0,5046,5213,5281,5111,5461,5508,5386,5346,4974,5211,5569
