,A,B,C,D,E,F,G,H
6.0,14130,16989,16771,14165,14401,16547,16564,14780
14.0,14573,17196,16944,14787,14879,17038,17284,15246
23.0,15373,17520,17328,15715,15706,17875,17984,15622
