,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層A,2.0,低層,A,5824161,12159,479,163,2,HKT
2.0/F中層A,2.0,中層,A,5824161,12159,479,163,2,HKT
3.0/F高層A,3.0,高層,A,5859607,12233,479,163,2,HKT
2.0/F低層B,2.0,低層,B,4369280,13654,320,257,3,HKT
2.0/F中層B,2.0,中層,B,4369280,13654,320,257,3,HKT
3.0/F高層B,3.0,高層,B,4239680,13249,320,107,2,HKT
2.0/F低層C,2.0,低層,C,5734652,12124,473,270,2,HKT
2.0/F中層C,2.0,中層,C,5734652,12124,473,270,2,HKT
3.0/F高層C,3.0,高層,C,5771073,12201,473,246,2,HKT
2.0/F低層D,2.0,低層,D,5575878,12069,462,161,2,HKT
2.0/F中層D,2.0,中層,D,5575878,12069,462,161,2,HKT
3.0/F高層D,3.0,高層,D,5609604,12142,462,161,2,HKT
