,subjFloor,floorLv,unitNo,price,npsf,nfa
1.0/F低層A,1.0,低層,A,9581700,12300,779
2.0/F中層A,2.0,中層,A,9514940,12230,778
3.0/F高層A,3.0,高層,A,10712784,8422,1272
1.0/F低層B,1.0,低層,B,9474816,12337,768
2.0/F中層B,2.0,中層,B,9408022,12266,767
3.0/F高層B,3.0,高層,B,9449440,12320,767
1.0/F低層C,1.0,低層,C,8678463,12819,677
2.0/F中層C,2.0,中層,C,13171191,13763,957
3.0/F高層C,3.0,高層,C,13227654,13822,957
