,A,B,C,D,E,F,G,H
10.0,7032564,7274259,7437630,7073200,7147327,7044228,7098698,7261657
22.0,6993756,7435155,7812165,7416612,7152856,7347165,7298980,7360825
33.0,7250760,7573844,8074035,7625688,7284196,7642560,7588090,7518430
