,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,4963455,4644575,4444032,5730024,5353334,4473600,4336280,6015450,4400250,5062680,4446750,6067215,4644575,4474368,5068854,5062680,4440000,6131475
18.0,5049891,4591782,4225152,5612952,5579348,4653696,4417686,6138020,4129500,5014611,4167750,6251665,4591782,4589952,5053419,5014611,4268625,6289150
28.0,5005791,4517630,4361088,5676908,5663900,4825728,4459598,6157060,4261125,5005791,4246500,6139210,4517630,4334976,5063562,5005791,4261125,6124930
