,A,B,C,D,E,F,G,H
5.0,11976,12292,12594,11900,12007,12301,12292,12073
10.0,12455,12677,12984,12455,12368,12688,12677,12455
16.0,12913,13140,13472,12913,12824,13151,13140,12913
