,1,10,2,3,4,5,6,7,8
7.0,12293,11315,10796,11933,11315,11311,12439,10883,12542
18.0,12808,11844,11250,12691,11844,11841,13062,11459,13163
29.0,13519,12397,11845,13255,12397,12393,13693,12040,13794
