,subjFloor,floorLv,unitNo,price,npsf,nfa
9.0/F低層1,9.0,低層,1,2473452,6492,381
20.0/F中層1,20.0,中層,1,2610231,6851,381
30.0/F高層1,30.0,高層,1,2642616,6936,381
9.0/F低層11,9.0,低層,11,3000210,6186,485
20.0/F中層11,20.0,中層,11,3166080,6528,485
30.0/F高層11,30.0,高層,11,3313035,6831,485
9.0/F低層12,9.0,低層,12,2990510,6166,485
20.0/F中層12,20.0,中層,12,3154440,6504,485
30.0/F高層12,30.0,高層,12,3300425,6805,485
9.0/F低層14,9.0,低層,14,2778496,6272,443
20.0/F中層14,20.0,中層,14,2932217,6619,443
30.0/F高層14,30.0,高層,14,3069104,6928,443
9.0/F低層15,9.0,低層,15,2465988,11364,217
20.0/F中層15,20.0,中層,15,2602915,11995,217
30.0/F高層15,30.0,高層,15,2731162,12586,217
9.0/F低層18,9.0,低層,18,2463167,11351,217
20.0/F中層18,20.0,中層,18,2599226,11978,217
30.0/F高層18,30.0,高層,18,2725303,12559,217
9.0/F低層2,9.0,低層,2,2778496,6272,443
20.0/F中層2,20.0,中層,2,2932217,6619,443
30.0/F高層2,30.0,高層,2,3069104,6928,443
9.0/F低層20,9.0,低層,20,2778496,6272,443
20.0/F中層20,20.0,中層,20,2933103,6621,443
30.0/F高層20,30.0,高層,20,3070876,6932,443
9.0/F低層23,9.0,低層,23,2778496,6272,443
20.0/F中層23,20.0,中層,23,2932217,6619,443
30.0/F高層23,30.0,高層,23,3069104,6928,443
9.0/F低層29,9.0,低層,29,2463167,11351,217
20.0/F中層29,20.0,中層,29,2599226,11978,217
30.0/F高層29,30.0,高層,29,2725303,12559,217
9.0/F低層30,9.0,低層,30,2787799,6293,443
20.0/F中層30,20.0,中層,30,2941520,6640,443
30.0/F高層30,30.0,高層,30,3077964,6948,443
9.0/F低層4,9.0,低層,4,2460346,11338,217
20.0/F中層4,20.0,中層,4,2595537,11961,217
30.0/F高層4,30.0,高層,4,2720963,12539,217
