,A,B,C,D,E,F,G,H
7.0,14191,14191,11218,13171,13348,13331,13381,13307
10.0,14361,14361,11361,14557,13503,13487,13537,13462
13.0,14730,14730,11697,14886,13654,13636,13688,13611
