,A,B,C,D,E,F,G,H
7.0,18434,19338,18657,18065,17994,19387,18804,18105
16.0,19256,19927,19916,18992,18928,20329,19631,19282
24.0,20205,20796,20736,19809,19745,21170,20361,19624
