,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
10.0/F低層10,10.0,低層,10,,,,,,NSS
20.0/F中層10,20.0,中層,10,,,,,,NSS
30.0/F高層10,30.0,高層,10,,,,,,NSS
10.0/F低層15,10.0,低層,15,,,,,,NSS
20.0/F中層15,20.0,中層,15,,,,,,NSS
30.0/F高層15,30.0,高層,15,,,,,,NSS
10.0/F低層17,10.0,低層,17,,,,,,NSS
20.0/F中層17,20.0,中層,17,,,,,,NSS
30.0/F高層17,30.0,高層,17,,,,,,NSS
10.0/F低層19,10.0,低層,19,,,,,,NSS
20.0/F中層19,20.0,中層,19,,,,,,NSS
30.0/F高層19,30.0,高層,19,,,,,,NSS
10.0/F低層21,10.0,低層,21,,,,,,NSS
20.0/F中層21,20.0,中層,21,,,,,,NSS
30.0/F高層21,30.0,高層,21,,,,,,NSS
10.0/F低層22,10.0,低層,22,3212592,8432,381,79,1,NSS
20.0/F中層22,20.0,中層,22,3326892,8732,381,94,1,NSS
30.0/F高層22,30.0,高層,22,3440811,9031,381,82,1,NSS
10.0/F低層23,10.0,低層,23,,,,,,NSS
20.0/F中層23,20.0,中層,23,,,,,,NSS
30.0/F高層23,30.0,高層,23,,,,,,NSS
10.0/F低層24,10.0,低層,24,,,,,,NSS
20.0/F中層24,20.0,中層,24,,,,,,NSS
30.0/F高層24,30.0,高層,24,,,,,,NSS
10.0/F低層4,10.0,低層,4,,,,,,NSS
20.0/F中層4,20.0,中層,4,,,,,,NSS
30.0/F高層4,30.0,高層,4,,,,,,NSS
10.0/F低層6,10.0,低層,6,,,,,,NSS
20.0/F中層6,20.0,中層,6,,,,,,NSS
30.0/F高層6,30.0,高層,6,,,,,,NSS
10.0/F低層7,10.0,低層,7,,,,,,NSS
20.0/F中層7,20.0,中層,7,,,,,,NSS
30.0/F高層7,30.0,高層,7,,,,,,NSS
10.0/F低層8,10.0,低層,8,,,,,,NSS
20.0/F中層8,20.0,中層,8,,,,,,NSS
30.0/F高層8,30.0,高層,8,,,,,,NSS
