,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,3467370,16914,205,346,4,HNP
12.0/F中層A,12.0,中層,A,3686515,17983,205,339,3,HNP
19.0/F高層A,19.0,高層,A,3790860,18492,205,344,4,HNP
5.0/F低層B,5.0,低層,B,3601850,17570,205,387,3,HNP
12.0/F中層B,12.0,中層,B,3809515,18583,205,355,3,HNP
19.0/F高層B,19.0,高層,B,3967570,19354,205,341,3,HNP
5.0/F低層C,5.0,低層,C,2843320,18344,155,423,3,HNP
12.0/F中層C,12.0,中層,C,3066830,19786,155,422,3,HNP
19.0/F高層C,19.0,高層,C,3206330,20686,155,377,3,HNP
5.0/F低層D,5.0,低層,D,3005950,19025,158,328,3,HNP
12.0/F中層D,12.0,中層,D,3112284,19698,158,329,3,HNP
19.0/F高層D,19.0,高層,D,3103752,19644,158,360,3,HNP
