,1,10,12,14,15,17,2,3,4,5,7,8
8.0,5086,4526,4390,4572,4496,4586,4594,5048,4494,4555,4595,4542
19.0,5528,4794,4903,4782,4683,4797,4805,5263,4701,4764,4861,4750
29.0,5776,5222,5114,4983,5221,5000,5137,5336,5186,4965,5065,4948
