,1,10,11,12,13,2,3,4,5,6,9
6.0,3044540,3466358,3296692,3025330,3044703,3124760,3186860,2990007,2989230,3064400,2944460
14.0,3145388,3676848,3408146,3124660,3138841,3231338,3379225,3089268,3086910,3163288,3033260
22.0,3248146,3806614,3520438,3218985,3233368,3323782,3467310,3179304,3185700,3257288,3122430
