,A,B,C,D,E,F,G,H
6.0,4575496,5445727,5619467,4794013,4869438,4428900,4348302,4853060
16.0,4656093,5521866,5712469,4721174,4875903,4547403,4390596,5077180
25.0,4804788,5759481,5882121,4955207,4993997,4703412,4723761,5127176
