,A,B,C,D,E,F,G,H,J,K
6.0,3798834,4210316,5061008,5201904,4210316,3815212,5013648,5047392,5013648,5013648
17.0,3963476,4395688,5195984,5374768,4395688,3980285,5236832,5269392,5236832,5236832
27.0,3987612,4562184,5396080,5573088,4562184,4129411,5438704,5470080,5438704,5559472
