,A,B,C,D,E,F,G
4.0,4809259,4872153,4228450,4228450,5010185,4912040,4228450
5.0,4833244,4896671,4249350,4249350,5035255,4924760,4249350
6.0,4826848,4921189,4270250,4270250,5060325,4949670,4270250
