,A,B,C,D,E,F,G,H
5.0,15082,13458,15196,14740,15127,15196,14253,15035
14.0,15867,14250,15894,15515,15854,15894,15057,16078
22.0,16680,14909,16790,16209,16518,16790,15844,16792
