,A,B,C,D,E,F,G,H,J,K
5.0,5207902,6443660,4938890,5207440,4725484,4686825,5213750,5206872,5243560,4775536
14.0,5422816,5141970,5150700,5422235,4865990,4882020,5426180,5453228,5456816,4929360
23.0,5618466,5353421,5363100,5609065,5040114,5050188,5620180,5608592,5362632,5109841
