,A,B,C,D,E,F,G,H
6.0,5776104,5392144,5322300,3961554,7537152,5133414,4788676,4223092
10.0,5896848,5520208,5436282,4055796,7691372,5241951,4902388,4323366
14.0,6016560,6322928,5549322,4150038,7778296,4525560,4185738,5381564
