,A,B,C,D,E,F,G,H
8.0,5104350,5077275,5464380,5273145,5041650,5010585,5410395,5206350
18.0,5238870,5043645,5601325,5479020,5052480,5244855,5497930,5525990
27.0,5106345,5214075,5672085,5629995,5428395,5429250,5567165,5385690
