,1,2,3,4,5,6,7,8
6.0,16007,15843,17115,15369,14803,14886,14586,14764
14.0,16401,15871,17635,15900,15314,15367,15222,15275
23.0,16792,16810,17909,16342,15801,15913,15866,15651
