,A,B,C,D,E,F,G,H
2.0,12096850,11946100,11946100,12155810,11946100,11781280,11946100,11946100
4.0,12462000,12300530,12300530,12469370,12300530,12132360,12300530,12300530
7.0,13016760,12393990,11129370,13022120,12847250,12672380,12847250,12847250
