,1,10,2,3,4,5,6,7,8,9
7.0,9153,9419,11488,11638,10481,9498,9345,9398,9323,11480
20.0,12042,10004,12065,12214,11056,10090,9925,9982,9894,12056
31.0,12617,10471,12638,12778,12237,10552,10384,10444,10352,12630
