,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層A,4.0,低層,A,5965623,12997,459
9.0/F中層A,9.0,中層,A,6141420,13380,459
14.0/F高層A,14.0,高層,A,6497604,14156,459
4.0/F低層B,4.0,低層,B,8110179,11703,693
9.0/F中層B,9.0,中層,B,8327088,12016,693
14.0/F高層B,14.0,高層,B,8678439,12523,693
4.0/F低層C,4.0,低層,C,6500948,12772,509
9.0/F中層C,9.0,中層,C,6683170,13130,509
14.0/F高層C,14.0,高層,C,6979408,13712,509
4.0/F低層D,4.0,低層,D,5691600,12400,459
9.0/F中層D,9.0,中層,D,5847660,12740,459
14.0/F高層D,14.0,高層,D,6005556,13084,459
4.0/F低層E,4.0,低層,E,6028506,13134,459
9.0/F中層E,9.0,中層,E,6065685,13215,459
14.0/F高層E,14.0,高層,E,6403509,13951,459
4.0/F低層F,4.0,低層,F,6240340,12260,509
9.0/F中層F,9.0,中層,F,6593077,12953,509
14.0/F高層F,14.0,高層,F,6785988,13332,509
4.0/F低層G,4.0,低層,G,8426187,12159,693
9.0/F中層G,9.0,中層,G,8627157,12449,693
14.0/F高層G,14.0,高層,G,8934849,12893,693
4.0/F低層H,4.0,低層,H,5670027,12353,459
9.0/F中層H,9.0,中層,H,5993163,13057,459
14.0/F高層H,14.0,高層,H,6141420,13380,459
