,A,B,C,D,E,F,G,H,J,K
6.0,6920,6864,6839,6782,8087,7412,6839,6839,7611,8065
14.0,7173,7091,7184,7106,8366,7883,7184,7073,7860,8331
21.0,7388,7305,7385,7326,8570,8074,7385,7385,8062,7987
