,1,10,11,12,2,3,4,5,6,7,8,9
6.0,4948540,5005045,4426180,3884010,4995604,5116320,4998400,4578880,4682012,5066040,4939452,5050200
13.0,5063294,5118015,4619930,4059270,5111576,5235640,5353600,3838400,4929772,5282490,5049051,5180160
20.0,5265652,5590040,4808720,4229700,5315995,5445020,5570400,4000640,5093098,5377210,5247186,4757600
