,A,B,C,D,E,F,G,H
9.0,14966,15758,14932,14997,15265,14912,15361,15124
19.0,15854,16852,15872,16032,15800,15509,16676,16820
29.0,16871,17318,16628,16811,16772,16465,17557,17729
