,1,10,2,3,4,5,6,7,8,9
3.0,12527,12495,12389,12344,12351,12426,12455,12190,12056,12351
8.0,13100,13068,12952,12903,12911,12994,13023,12735,12589,12911
13.0,13681,13650,13522,13471,13479,13570,13600,13549,13412,13479
