,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層1,7.0,低層,1,5222224,13322,392,350,4,KNTK
16.0/F中層1,16.0,中層,1,5319832,13571,392,370,4,KNTK
25.0/F高層1,25.0,高層,1,5471536,13958,392,332,3,KNTK
7.0/F低層2,7.0,低層,2,5279206,13399,394,329,3,KNTK
16.0/F中層2,16.0,中層,2,5387556,13674,394,361,4,KNTK
25.0/F高層2,25.0,高層,2,5683844,14426,394,347,3,KNTK
7.0/F低層3,7.0,低層,3,5280388,13402,394,352,4,KNTK
16.0/F中層3,16.0,中層,3,5382434,13661,394,371,4,KNTK
25.0/F高層3,25.0,高層,3,5502604,13966,394,365,4,KNTK
7.0/F低層4,7.0,低層,4,5293960,13505,392,362,4,KNTK
16.0/F中層4,16.0,中層,4,5403328,13784,392,369,4,KNTK
25.0/F高層4,25.0,高層,4,5530728,14109,392,356,4,KNTK
7.0/F低層5,7.0,低層,5,5182632,13221,392,332,3,KNTK
16.0/F中層5,16.0,中層,5,5374320,13710,392,348,3,KNTK
25.0/F高層5,25.0,高層,5,5624024,14347,392,360,3,KNTK
7.0/F低層6,7.0,低層,6,5192132,13178,394,357,3,KNTK
16.0/F中層6,16.0,中層,6,5378494,13651,394,373,3,KNTK
25.0/F高層6,25.0,高層,6,5639716,14314,394,384,3,KNTK
7.0/F低層7,7.0,低層,7,5419076,13754,394,395,3,KNTK
16.0/F中層7,16.0,中層,7,5604256,14224,394,382,3,KNTK
25.0/F高層7,25.0,高層,7,5529790,14035,394,366,3,KNTK
7.0/F低層8,7.0,低層,8,5195960,13255,392,324,3,KNTK
16.0/F中層8,16.0,中層,8,5399408,13774,392,404,4,KNTK
25.0/F高層8,25.0,高層,8,5604816,14298,392,377,4,KNTK
7.0/F低層A1,7.0,低層,A1,5344528,13634,392,350,4,KNTK
16.0/F中層A1,16.0,中層,A1,5408424,13797,392,351,4,KNTK
25.0/F高層A1,25.0,高層,A1,5530728,14109,392,356,4,KNTK
