,1,2,3,4,5,6,7,8
4.0,4382235,4382235,4801264,4840111,4356495,4382235,4781559,4727511
8.0,4444110,4444110,4929065,4664455,4329270,4444110,4847993,4802390
13.0,4518855,4518855,5014641,4990432,4512420,4518855,4927939,4892470
