,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,17081324,16237,1052,342,4,HNP
15.0/F中層A,15.0,中層,A,18113336,17218,1052,372,4,HNP
24.0/F高層A,24.0,高層,A,19278952,18326,1052,366,4,HNP
6.0/F低層B,6.0,低層,B,14094800,16880,835,373,4,HNP
15.0/F中層B,15.0,中層,B,15296365,18319,835,331,3,HNP
24.0/F高層B,24.0,高層,B,15523485,18591,835,337,3,HNP
6.0/F低層C,6.0,低層,C,12716135,15955,797,307,4,HNP
15.0/F中層C,15.0,中層,C,13399961,16813,797,338,4,HNP
24.0/F高層C,24.0,高層,C,12791850,16050,797,349,4,HNP
6.0/F低層D,6.0,低層,D,13846584,15593,888,307,4,HNP
15.0/F中層D,15.0,中層,D,14623584,16468,888,372,4,HNP
24.0/F高層D,24.0,高層,D,15532896,17492,888,349,4,HNP
6.0/F低層E,6.0,低層,E,14860380,17140,867,304,4,HNP
15.0/F中層E,15.0,中層,E,14999100,17300,867,335,4,HNP
24.0/F高層E,24.0,高層,E,15942396,18388,867,351,4,HNP
6.0/F低層F,6.0,低層,F,11812550,15242,775,336,4,HNP
15.0/F中層F,15.0,中層,F,12164400,15696,775,348,4,HNP
24.0/F高層F,24.0,高層,F,13491200,17408,775,340,4,HNP
6.0/F低層G,6.0,低層,G,13404321,16569,809,377,4,HNP
15.0/F中層G,15.0,中層,G,14151837,17493,809,327,3,HNP
24.0/F高層G,24.0,高層,G,14613776,18064,809,326,3,HNP
