,1,2,3,4,5,6,7,8
6.0,5714856,5703938,5092696,5376963,5824980,5751105,5256907,5441778
16.0,6039432,5803876,5423273,5700591,6118161,5972463,5677994,5711766
25.0,6268374,5868789,5618947,5929455,6392505,6219973,5880133,5952699
