,A,B,C,D,E,F,G,H
8.0,22650336,19666712,16540290,17716440,16084180,16312959,20084288,22650336
16.0,23256324,20462240,16902626,18260221,16550016,16583840,20708112,23256324
25.0,22307724,20094448,17755335,19482582,17335885,16559452,19767296,24755112
