,1,2,3,4,5,6,7,8
6.0,15683,15982,16098,15832,14937,15224,15385,15126
14.0,15818,15917,16576,16376,15217,15197,15660,15621
23.0,16165,16372,16753,16710,15547,15456,15781,16165
