,A,B,C,D,E,F,G,H,J,K
8.0,5560064,5728784,5487840,5600912,4206991,4732068,5482512,5520400,4732068,4269486
20.0,5725824,5951968,5687936,5800416,4246643,4871944,5666032,5803968,4871944,4396631
33.0,5861392,6178112,6008208,6021232,4315172,4876784,6008208,5987488,4876784,4452230
