,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,649,606,606,546,541,438,438,546,606,606,541,546,438,438,546,649
20.0,435,603,603,541,541,435,435,541,603,603,541,546,435,438,538,645
32.0,645,598,598,538,541,433,433,538,598,598,538,538,433,433,538,645
