,A,B,C,D,E,F,G,H,J,K
7.0,5602688,5558288,5558288,5509744,4334998,4821124,5020160,5146256,4562668,4347497
18.0,5871456,5859024,5859024,5775552,4287157,4795472,5174080,5254592,4736424,4528086
29.0,6150880,5416800,5416800,5358784,4451799,4726260,5380688,5344576,4847260,4580668
