,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A,2.0,低層,A,9433357,13457,701
3.0/F中層A,3.0,中層,A,9489437,13537,701
4.0/F高層A,4.0,高層,A,9545517,13617,701
2.0/F低層B,2.0,低層,B,9144256,13408,682
3.0/F中層B,3.0,中層,B,9200862,13491,682
4.0/F高層B,4.0,高層,B,9256786,13573,682
2.0/F低層C,2.0,低層,C,9865828,13172,749
3.0/F中層C,3.0,中層,C,10182655,13595,749
4.0/F高層C,4.0,高層,C,9986417,13333,749
2.0/F低層D,2.0,低層,D,9373802,13334,703
3.0/F中層D,3.0,中層,D,8813511,12537,703
4.0/F高層D,4.0,高層,D,9489094,13498,703
2.0/F低層E,2.0,低層,E,9243507,13377,691
3.0/F中層E,3.0,中層,E,9300169,13459,691
4.0/F高層E,4.0,高層,E,9356831,13541,691
